"","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","GenContSire","FFL","helpers","FDL","FSL","RainVar","offspring","dam_age","Sex","LayYear","dam","sire","lifespan","Rel_fit","helpers_cat","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar"
"34","1752",0.00459735890823288,0.00781057666715795,0.0540191672601158,0.0494218083518829,0.0462085905929579,-0.182394030845823,0,-0.466254429282207,2.33176153510987,0.135180647765367,6,0.515488883195505,"1",2002,"1200","1553",2945,1.54248366013072,"0",-0.0959567953154277,-3.00736348759208,-3.07458955460929,0.200237166833947,0.29081026197082,1.99671914732204,1.33022251970499
"35","1753",0.00350760733345905,-0.00239322808669298,0.0549875797429517,0.0514799724094926,0.0573808078296446,-0.00198772686561807,0,0.699308488885264,0.0890341919743945,4.65984843297332,7,0.0239742026859049,"0",2002,"1244","1188",3540,1.79956427015251,"0",-0.0380358602348561,-2.9665624322005,-2.8580453899354,0.149223260820456,-0.184257075537512,1.66656532650416,1.94881358491275
"36","1759",0.0259565582009709,0.025404237903953,0.0699764415789243,0.0440198833779534,0.0445722036749713,-0.202982761260587,0,-0.83052635861921,0.722803430266372,3.35178271083088,1,1.27715894688473,"1",2001,"522","1360",1803,0.257080610021787,"0",0.747736269641765,-3.12311385218416,-3.11064485023559,1.0298543028678,0.995551526028525,1.56214611451759,0.0654904862052103
"37","1776",0.0511248445563402,0.0641889630990214,0.103086406784395,0.051961562228055,0.0388974436853738,0.591836281168677,0,0.9277920644345,0.1171681293417,-0.618572758128806,1,-0.467994847761888,"0",2002,"1510","1542",1939,0.257080610021787,"0",2.01060072039436,-2.95725102165683,-3.24682674554601,1.52054598358561,2.246915800338,2.32268443168568,1.98718403159156
"38","1796",0.0760618867859167,0.0815803853880894,0.119798307553206,0.043736420767289,0.0382179221651163,-0.571879740849719,0,0.452829563356716,-0.102496688225379,0.302626863263018,6,-0.340300667665849,"1",2002,"1437","1196",1876,1.54248366013072,"0",2.50035536167941,-3.12957409681909,-3.26445070676778,2.23497982088365,2.64810981386988,1.43374085249647,1.28097513286982
"39","1828",0.0500526977041775,0.038713151596113,0.0893632857084042,0.0393105880042266,0.0506501341122911,0.33290952274398,0,-0.771428846260299,0.169738459695885,-1.44145125420835,1,-0.102730100045145,"0",2003,"1508","1754",1118,0.257080610021787,"0",1.5449175577819,-3.23626138152677,-2.98281340046684,1.82210411838217,1.27450798469494,1.81806905994432,1.04422297819334
"40","1829",-0.0366164422686946,-0.00422270181828482,0.0532538276811535,0.0898702699498481,0.0574765294994384,-0.806364483716772,0,-0.476419907644515,-0.262081125683128,-1.44145125420835,4,0.879755639798209,"1",2003,"1190","1489",3851,1.02832244008715,"0",-0.142471286588584,-2.40938809353481,-2.8563785971265,-1.15579389586889,-0.264809561081104,1.19016756116568,1.1039016787311
"41","1831",-0.000562617975296983,-0.00194807879147414,0.0452727726598811,0.045835390635178,0.0472208514513552,0.402552284572815,1,1.49763216859063,0.887169965350023,0.279709347903559,2,-0.995599483352664,"1",2003,"1757","1523",1647,0.514161220043573,"1",-0.671740406084556,-3.08269876496529,-3.05291971590421,-0.0241225411576544,-0.183127109472114,1.20673843206423,1.70588448687016
"42","1851",0.0062249877592879,0.0224274207469212,0.0820220002977346,0.0757970125384467,0.0595945795508133,-0.462929521477994,0,1.57688831912485,0.79451864841238,-0.110117906485271,1,0.521782447754365,"0",2002,"1195","1045",2252,0.257080610021787,"0",1.26548207925916,-2.57969639953205,-2.82019065618078,0.178047646031309,0.680971460832058,1.48664237735535,1.4593688771027
"43","1864",-0.044022776258799,0.0249487664921797,0.0560041264638899,0.100026902722689,0.0310553599717103,0.628480435049087,0,0.758271994274386,0.919806640285507,-0.167083574836322,4,-0.0364083165844459,"0",2003,"1503","1209",3872,1.02832244008715,"0",0.0216767559394663,-2.30231610194849,-3.47198386161283,-1.28141208696702,1.32681457475157,1.62849500810136,1.1098206502323
"44","1868",-0.0185679755631298,-0.014849820268322,0.0313587703246358,0.0499267458877657,0.0462085905929579,-0.383086844777518,0,-0.609030343067988,2.33176153510987,-0.0561855548442654,4,0.128901203384966,"1",2003,"1384","1553",5889,1.02832244008715,"0",-1.86876700240834,-2.99719843008107,-3.07458955460929,-1.02681281515266,-1.00896075358251,1.39273260304495,0.882840023647515
"45","1877",-0.0194843956151411,0.000949460600295535,0.0440756118101234,0.0635600074252645,0.0431261512098279,-1.14649392123223,1,0.0511311480833037,0.0739483722887675,0.0324864735665006,10,-1.04608322897205,"1",2003,"1893","1524",5843,2.57080610021786,"1",-0.759099663181236,-2.75577082049071,-3.14362570926626,-0.807575687244056,-0.0303920310922928,1.15480187761813,1.63266719519483
"46","1897",-0.0317384922471519,-0.00985833612903386,0.0379119824506912,0.0696504746978431,0.047770318579725,2.32597319782913,0,-0.241235941826598,1.43854229621779,0.0797244327715664,2,1.66816050609357,"1",2003,"927","501",2375,0.514161220043573,"0",-1.25014962870203,-2.66426576330441,-3.04135078256912,-1.34388971163518,-0.634848678569126,0.472802705867582,0.477461425474725
