"","PeriodYear","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","helpers","GenContSire","FSL","FDL","FFL","RainWindow","RainVar","DamRainVar","Sex","LayYear","survival","PeriodStart","PeriodEnd","age","dam","sire","dam_age","sire_age","Dam_RainWindow","yearlytq_corr","yearlytq","helpers_cat","offspring","MeanAgeParent","DeltaAgeParent","lifespan","GroupSize","HelpersF","GenContF2","GenContD2","GenContS2","Focal_RainVarBlood","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar","Range_FD","group"
"428",2014,"4933",-0.0133703637355483,-0.00434021632012925,0.0400230034431163,0.0533933671786646,1,0.0443632197632455,-0.27522036393085,-0.326441703432534,0.557859023849455,205.444444444444,0,12323.0009046283,"1",2006,0,2014.1,2014.9,0.521998593053345,"3453","1699",-1.17494536165005,4.64657534246589,209.433333333333,36120.85961,36120.85961,"1",0,4.5,3.5,-0.273039637765696,2.0107434272238,2.06959380167631,0.0400230034431163,0.0533933671786646,0.0443632197632455,-1.70693046584574,-0.939450972134512,-2.93006875086807,-3.11534453655403,-0.460769295516328,-0.0817780589736155,0.228984751880669,-0.393545230163185,"Medium","Medium"
"429",2014,"4972",-0.0384867951253919,-0.0762047896010739,0.0327250959712075,0.0712118910965994,0,0.108929885572281,-1.60336360090196,1.87652825482069,0.180389378154232,203.866666666667,10326.2106073446,22953.4536752137,"1",2006,0,2014.1,2014.9,0.521998593053345,"1155","1808",1.98171448005813,3.22191780821913,115.133333333333,NA,NA,"0",0,5,3,-0.445822295734191,-0.814865593605218,-0.482235448934286,0.0327250959712075,0.0712118910965994,0.108929885572281,-0.624943688992027,-1.71418235295197,-2.64209546472509,-2.21705085535854,-1.71156101828978,-2.78265279988107,-0.713980295641935,0.300552853495553,"High","High"
"430",2014,"5237",-0.00578911889913634,-0.00149849700406218,0.0475391691522493,0.0533282880513856,0,0.0490376661563115,1.07783020728087,-1.56976225668454,-1.22027839998771,93.6888888888889,16703.6131428571,10176.2735597927,"1",2008,1,2014.1,2014.9,-0.166768381676783,"4896","2990",-1.21322600067011,4.21038251366122,176.566666666667,11919.642,11919.642,"0",0,3,3,-1.08384074869957,-0.814865593605218,-0.482235448934286,0.0475391691522493,0.0533282880513856,0.0490376661563115,0.0432845194458299,-0.277141312727443,-2.93128835592771,-3.0151665791002,-0.0177022587015319,0.094877405033614,-1.07582108385222,-1.90871745332596,"Low","Low"
"431",2014,"5283",-0.0376084560159576,-0.00579797471916928,0.0494592661184383,0.0870677221343959,0,0.0552572408376075,-0.0185777455563462,-0.0290657873856421,-0.385385603366679,176.777777777778,8613.29025470653,16192.9918854425,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1717","1533",0.903831660247573,9.41095890410975,122.955555555556,23462.679937,23462.679937,"0",1,3.5,1.5,-0.620621871889089,-0.814865593605218,-0.482235448934286,0.0494592661184383,0.0870677221343959,0.0552572408376075,-0.804424550058309,-0.12476187503737,-2.44106904779776,-2.89575589128705,-1.16966098526814,-0.101166474331699,-0.193589148012274,-0.298556658687631,"Medium","Medium"
"432",2014,"5291",0.0110189617571309,-0.0184278251087349,0.0569334651992124,0.0459145034420814,0,0.0753612903079472,0.76346818515714,-1.41668639863491,0.170257153238825,163.188888888889,10910.3914513788,24266.2541121751,"1",2008,0,2014.1,2014.9,-0.166768381676783,"1043","3696",3.09680396678948,3.87978142076508,125.733333333333,23115.116279,23115.116279,"0",2,6,0,0.183456178423441,-0.814865593605218,-0.482235448934286,0.0569334651992124,0.0459145034420814,0.0753612903079472,-0.563732856425172,0.416839649923493,-3.08097423269622,-2.58546152693986,0.825936785804809,-0.517644462731364,-1.09119471069354,-0.121998185887685,"Low","Low"
"433",2014,"5291",0.0110189617571309,-0.0184278251087349,0.0569334651992124,0.0459145034420814,0,0.0753612903079472,0.76346818515714,-1.41668639863491,0.170257153238825,163.188888888889,10910.3914513788,24266.2541121751,"1",2008,0,2014.1,2014.9,-0.166768381676783,"1043","3696",3.09680396678948,3.87978142076508,125.733333333333,23115.116279,23115.116279,"0",2,6,0,0.183456178423441,-0.814865593605218,-0.482235448934286,0.0569334651992124,0.0459145034420814,0.0753612903079472,-0.563732856425172,0.416839649923493,-3.08097423269622,-2.58546152693986,0.825936785804809,-0.517644462731364,-1.09119471069354,-0.121998185887685,"Low","Low"
"434",2014,"5291",0.0110189617571309,-0.0184278251087349,0.0569334651992124,0.0459145034420814,0,0.0753612903079472,0.76346818515714,-1.41668639863491,0.170257153238825,163.188888888889,10910.3914513788,24266.2541121751,"1",2008,0,2014.1,2014.9,-0.166768381676783,"1043","3696",3.09680396678948,3.87978142076508,125.733333333333,23115.116279,23115.116279,"0",2,6,0,0.183456178423441,3.4235479376383,2.06959380167631,0.0569334651992124,0.0459145034420814,0.0753612903079472,-0.563732856425172,0.416839649923493,-3.08097423269622,-2.58546152693986,0.825936785804809,-0.517644462731364,-1.09119471069354,-0.121998185887685,"Low","Low"
"435",2014,"5333",-0.000951791400807825,-0.018731669241048,0.041979913616348,0.0429317050171558,1,0.060711582857396,0.422670057967921,0.89968790322489,-0.499802740238605,166.166666666667,7485.56837701613,17286.3799818841,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1857","3618",0.26791647379993,4.49009656411408,172.311111111111,10586.7301125,10586.7301125,"1",3,3,2,-1.07375615776756,-0.814865593605218,-0.482235448934286,0.041979913616348,0.0429317050171558,0.060711582857396,-0.922587950557016,-0.755739934736756,-3.14814468131827,-2.80162077774686,0.218745061652114,-0.735100576929692,-0.956135533016298,-0.975886938072132,"High","High"
"436",2014,"5333",-0.000951791400807825,-0.018731669241048,0.041979913616348,0.0429317050171558,1,0.060711582857396,0.422670057967921,0.89968790322489,-0.499802740238605,166.166666666667,7485.56837701613,17286.3799818841,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1857","3618",0.26791647379993,4.49009656411408,172.311111111111,10586.7301125,10586.7301125,"1",3,3,2,-1.07375615776756,-0.814865593605218,-0.482235448934286,0.041979913616348,0.0429317050171558,0.060711582857396,-0.922587950557016,-0.755739934736756,-3.14814468131827,-2.80162077774686,0.218745061652114,-0.735100576929692,-0.956135533016298,-0.975886938072132,"High","High"
"437",2014,"5333",-0.000951791400807825,-0.018731669241048,0.041979913616348,0.0429317050171558,1,0.060711582857396,0.422670057967921,0.89968790322489,-0.499802740238605,166.166666666667,7485.56837701613,17286.3799818841,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1857","3618",0.26791647379993,4.49009656411408,172.311111111111,10586.7301125,10586.7301125,"1",3,3,2,-1.07375615776756,-0.814865593605218,-0.482235448934286,0.041979913616348,0.0429317050171558,0.060711582857396,-0.922587950557016,-0.755739934736756,-3.14814468131827,-2.80162077774686,0.218745061652114,-0.735100576929692,-0.956135533016298,-0.975886938072132,"High","High"
"438",2014,"5333",-0.000951791400807825,-0.018731669241048,0.041979913616348,0.0429317050171558,1,0.060711582857396,0.422670057967921,0.89968790322489,-0.499802740238605,166.166666666667,7485.56837701613,17286.3799818841,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1857","3618",0.26791647379993,4.49009656411408,172.311111111111,10586.7301125,10586.7301125,"1",3,3,2,-1.07375615776756,0.59793891680929,2.06959380167631,0.041979913616348,0.0429317050171558,0.060711582857396,-0.922587950557016,-0.755739934736756,-3.14814468131827,-2.80162077774686,0.218745061652114,-0.735100576929692,-0.956135533016298,-0.975886938072132,"High","High"
"439",2014,"5447",0.00487099122263446,-0.00428054416127331,0.0519926690978016,0.0471216778751671,0,0.0562732132590749,0.702299755297216,1.17772895634246,-0.0614520228097052,166.166666666667,9597.86333333333,17903.6276896552,"1",2009,0,2014.1,2014.9,-0.511151869041847,"2989","1731",0.0540723224233294,6.79999999999995,126.322222222222,33891.719165,33891.719165,"0",0,3,2,-1.06770540320835,-0.814865593605218,-0.482235448934286,0.0519926690978016,0.0471216778751671,0.0562732132590749,-0.701260369854329,0.0674788676268373,-3.0550221317166,-2.87753664286531,0.527525541489979,-0.0232206207434143,-0.882440933648143,-0.921195753369078,"High","High"
"440",2014,"5456",0.018448362424389,-0.00767391172178594,0.0500270772272489,0.0315787148028598,0,0.0577009889490348,0.186050270794597,-1.20969338739636,0.334090852999172,154.388888888889,7030.92655462185,12608.5513549832,"1",2009,0,2014.1,2014.9,-0.511151869041847,"4958","4888",-0.85985544261843,2.98904109589034,211.455555555556,10977.7323985,10977.7323985,"0",2,5,0,-0.012857191719752,0.59793891680929,-0.482235448934286,0.0500270772272489,0.0315787148028598,0.0577009889490348,-0.970225603781463,-0.0808323679270125,-3.45527196753566,-2.85248096611696,1.45219189515772,-0.179421538254493,-1.37304419803886,-1.32205486391359,"Medium","Medium"
"441",2014,"5508",-0.0051604778681747,-0.000869855973100547,0.0481678101832109,0.0533282880513856,1,0.0490376661563115,1.07783020728087,-1.56976225668454,-3.1239153249857,157.888888888889,8269.9975,10176.2735597927,"1",2009,1,2014.1,2014.9,-0.511151869041847,"4896","2990",-0.666405515349583,5.66631484392542,176.566666666667,12254.08852,12254.08852,"1",1,3,2,-1.29763407645825,0.59793891680929,2.06959380167631,0.0481678101832109,0.0533282880513856,0.0490376661563115,-0.840394978641081,-0.226584864167193,-2.93128835592771,-3.0151665791002,0.0158806325243066,0.127144715855391,-1.0675127952545,-1.52319872614248,"Low","Low"
"442",2014,"5508",-0.0051604778681747,-0.000869855973100547,0.0481678101832109,0.0533282880513856,1,0.0490376661563115,1.07783020728087,-1.56976225668454,-3.1239153249857,157.888888888889,8269.9975,10176.2735597927,"1",2009,1,2014.1,2014.9,-0.511151869041847,"4896","2990",-0.666405515349583,5.66631484392542,176.566666666667,12254.08852,12254.08852,"1",1,3,2,-1.29763407645825,0.59793891680929,-0.482235448934286,0.0481678101832109,0.0533282880513856,0.0490376661563115,-0.840394978641081,-0.226584864167193,-2.93128835592771,-3.0151665791002,0.0158806325243066,0.127144715855391,-1.0675127952545,-1.52319872614248,"Low","Low"
"443",2014,"5522",0.0114477374078598,0.00409756562931304,0.0572831280430378,0.045835390635178,0,0.0531855624137248,-0.676124233115212,1.54923843010449,-2.51669282781684,157.888888888889,7860.17349206349,18416.0193059211,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1757","1616",1.17239778267934,8.9887267011004,170.922222222222,26470.371415,26470.371415,"0",3,4.5,0.5,-0.570871223291157,0.59793891680929,2.06959380167631,0.0572831280430378,0.045835390635178,0.0531855624137248,-0.883336593361694,0.4404027722711,-3.08269876496529,-2.93396830266628,0.845997481383257,0.353404155599327,-0.260410866038826,-0.475345674339664,"High","High"
"444",2014,"5522",0.0114477374078598,0.00409756562931304,0.0572831280430378,0.045835390635178,0,0.0531855624137248,-0.676124233115212,1.54923843010449,-2.51669282781684,157.888888888889,7860.17349206349,18416.0193059211,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1757","1616",1.17239778267934,8.9887267011004,170.922222222222,26470.371415,26470.371415,"0",3,4.5,0.5,-0.570871223291157,-0.814865593605218,-0.482235448934286,0.0572831280430378,0.045835390635178,0.0531855624137248,-0.883336593361694,0.4404027722711,-3.08269876496529,-2.93396830266628,0.845997481383257,0.353404155599327,-0.260410866038826,-0.475345674339664,"High","High"
"445",2014,"5522",0.0114477374078598,0.00409756562931304,0.0572831280430378,0.045835390635178,0,0.0531855624137248,-0.676124233115212,1.54923843010449,-2.51669282781684,157.888888888889,7860.17349206349,18416.0193059211,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1757","1616",1.17239778267934,8.9887267011004,170.922222222222,26470.371415,26470.371415,"0",3,4.5,0.5,-0.570871223291157,0.59793891680929,2.06959380167631,0.0572831280430378,0.045835390635178,0.0531855624137248,-0.883336593361694,0.4404027722711,-3.08269876496529,-2.93396830266628,0.845997481383257,0.353404155599327,-0.260410866038826,-0.475345674339664,"High","High"
"446",2014,"5522",0.0114477374078598,0.00409756562931304,0.0572831280430378,0.045835390635178,0,0.0531855624137248,-0.676124233115212,1.54923843010449,-2.51669282781684,157.888888888889,7860.17349206349,18416.0193059211,"1",2009,0,2014.1,2014.9,-0.511151869041847,"1757","1616",1.17239778267934,8.9887267011004,170.922222222222,26470.371415,26470.371415,"0",3,4.5,0.5,-0.570871223291157,0.59793891680929,-0.482235448934286,0.0572831280430378,0.045835390635178,0.0531855624137248,-0.883336593361694,0.4404027722711,-3.08269876496529,-2.93396830266628,0.845997481383257,0.353404155599327,-0.260410866038826,-0.475345674339664,"High","High"
"447",2014,"5547",-0.00650213002098782,0.00399223055295028,0.0493001179597367,0.0558022479807245,1,0.0453078874067864,-1.10521667197151,0.978610111380915,-2.49301880230867,118.622222222222,8012.67936758893,11197.3000396825,"1",2010,0,2014.1,2014.9,-0.855535356406911,"5217","1869",-1.05392669929564,7.01917808219173,110.788888888889,16840.848475,16840.848475,"1",2,4.5,-0.5,-0.260265822585146,-0.814865593605218,-0.482235448934286,0.0493001179597367,0.0558022479807245,0.0453078874067864,-0.867356932769292,-0.137165105686162,-2.88594112401343,-3.0942741467093,-0.0406449707758525,0.378521929334807,-1.25972045128431,-1.72405719579244,"High","High"
"448",2014,"5595",-0.00231676683266594,0.00367953365538857,0.0535044330305989,0.0558211998632648,2,0.0498248993752103,0.541576525944464,-0.762206969600828,-1.13471533861544,131.488888888889,7520.86666666667,18949.6778276334,"1",2011,0,2014.1,2014.9,-1.19991884377197,"1707","1604",1.56650056004078,10.3173815405344,225.344444444444,23858.0118,23858.0118,"1",1,4,-1,-0.394054728949856,-0.814865593605218,-0.482235448934286,0.0535044330305989,0.0558211998632648,0.0498248993752103,-0.918889373789632,0.177781119155644,-2.88560155588347,-2.99924043244959,0.167694797732871,0.346110431769739,-0.53290862038065,-0.744188641379309,"Medium","Medium"
"449",2014,"5650",0.0576499648848713,0.0212418344753301,0.0918139559613266,0.0341639910764554,0,0.0705721214859965,-0.0866628009754844,-0.016182590734303,1.2641355209163,150.666666666667,0,12644.5325030525,"1",2011,1,2014.1,2014.9,-1.19991884377197,"5132","2974",-0.150882038957593,7.52905157571695,227.788888888889,15800.29366,15800.29366,"0",1,1.5,1.5,-1.72992687441056,-0.814865593605218,-0.482235448934286,0.0918139559613266,0.0341639910764554,0.0705721214859965,-1.70693046584574,2.25592112244299,-3.37658308209557,-2.65112009227025,2.80325855381236,0.817408767392816,-1.41296553591853,-1.84402771070296,"Medium","Medium"
"450",2014,"5822",0.0575778933560554,0.077752603044809,0.112589224047871,0.0550113306918154,1,0.0348366210030618,0.330404754471032,0.342163182949193,-0.417991076709189,105.355555555556,5473.49333333333,12225.5026785714,"1",2012,0,2014.1,2014.9,-1.54430233113704,"5604","1729",-1.32530145556845,10.6675799086756,143.511111111111,15910.056174,15910.056174,"1",3,3.5,-1.5,-0.681801723543303,0.59793891680929,2.06959380167631,0.112589224047871,0.0550113306918154,0.0348366210030618,-1.13341442641387,3.0409260912288,-2.90021610238888,-3.35708611783615,2.10694257132843,3.05244135501419,-0.892518886321633,-2.16142539084253,"High","High"
"451",2014,"5822",0.0575778933560554,0.077752603044809,0.112589224047871,0.0550113306918154,1,0.0348366210030618,0.330404754471032,0.342163182949193,-0.417991076709189,105.355555555556,5473.49333333333,12225.5026785714,"1",2012,0,2014.1,2014.9,-1.54430233113704,"5604","1729",-1.32530145556845,10.6675799086756,143.511111111111,15910.056174,15910.056174,"1",3,3.5,-1.5,-0.681801723543303,0.59793891680929,-0.482235448934286,0.112589224047871,0.0550113306918154,0.0348366210030618,-1.13341442641387,3.0409260912288,-2.90021610238888,-3.35708611783615,2.10694257132843,3.05244135501419,-0.892518886321633,-2.16142539084253,"High","High"
"452",2014,"5837",0.0327024783473635,-0.0372295069538998,0.0768553364911098,0.0441528581437464,0,0.11408484344501,1.68841442722135,-0.257257008871794,1.15683549644396,156.522222222222,5021.495,11454.1666666667,"1",2011,0,2014.1,2014.9,-1.19991884377197,"5284","5539",-0.762250496609262,1.8849315068494,151.8,18525.24284,18525.24284,"0",1,4,-1,-0.809539875348806,0.59793891680929,2.06959380167631,0.0768553364911098,0.0441528581437464,0.11408484344501,-1.18077509320859,1.57152238989721,-3.12009761690983,-2.17081286665175,1.69296600719241,-0.799144718025589,-2.23733127430297,-1.87519824060369,"Medium","Medium"
"453",2015,"1533",0.00545361803588099,-0.0107545335081861,0.0552572408376075,0.0498036228017265,1,0.0660117743457937,-1.65787638806222,0.909104860214593,0.116177653980734,107.522222222222,19470.6024912281,17276.4077385798,"1",1999,1,2015.1,2015.9,3.27706649197386,"677","1028",0.404772007452865,4.16712328767107,81.3,11565.41502,11565.41502,"1",0,8,8,1.45142541160858,0.59793891680929,-0.482235448934286,0.0552572408376075,0.0498036228017265,0.0660117743457937,0.333211386180767,0.301834103892623,-2.99966755057485,-2.71792215368826,0.541693108214653,-0.265693417850791,0.168586942917286,-0.674752925474551,"High","High"
"454",2015,"1533",0.00545361803588099,-0.0107545335081861,0.0552572408376075,0.0498036228017265,1,0.0660117743457937,-1.65787638806222,0.909104860214593,0.116177653980734,107.522222222222,19470.6024912281,17276.4077385798,"1",1999,1,2015.1,2015.9,3.27706649197386,"677","1028",0.404772007452865,4.16712328767107,81.3,11565.41502,11565.41502,"1",0,8,8,1.45142541160858,-0.814865593605218,-0.482235448934286,0.0552572408376075,0.0498036228017265,0.0660117743457937,0.333211386180767,0.301834103892623,-2.99966755057485,-2.71792215368826,0.541693108214653,-0.265693417850791,0.168586942917286,-0.674752925474551,"High","High"
"455",2015,"1533",0.00545361803588099,-0.0107545335081861,0.0552572408376075,0.0498036228017265,1,0.0660117743457937,-1.65787638806222,0.909104860214593,0.116177653980734,107.522222222222,19470.6024912281,17276.4077385798,"1",1999,1,2015.1,2015.9,3.27706649197386,"677","1028",0.404772007452865,4.16712328767107,81.3,11565.41502,11565.41502,"1",0,8,8,1.45142541160858,-0.814865593605218,-0.482235448934286,0.0552572408376075,0.0498036228017265,0.0660117743457937,0.333211386180767,0.301834103892623,-2.99966755057485,-2.71792215368826,0.541693108214653,-0.265693417850791,0.168586942917286,-0.674752925474551,"High","High"
"456",2015,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2015.1,2015.9,2.24391602987866,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,8288.543695,8288.543695,"0",0,7.5,5.5,1.22216904442081,-0.814865593605218,-0.482235448934286,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"457",2015,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2015.1,2015.9,2.24391602987866,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,8288.543695,8288.543695,"0",0,7.5,5.5,1.22216904442081,-0.814865593605218,-0.482235448934286,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"458",2015,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2015.1,2015.9,2.24391602987866,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,8288.543695,8288.543695,"0",0,7.5,5.5,1.22216904442081,0.59793891680929,-0.482235448934286,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"459",2015,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2015.1,2015.9,2.24391602987866,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,8288.543695,8288.543695,"0",0,7.5,5.5,1.22216904442081,-0.814865593605218,-0.482235448934286,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"460",2015,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2015.1,2015.9,2.24391602987866,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,8288.543695,8288.543695,"0",0,7.5,5.5,1.22216904442081,0.59793891680929,2.06959380167631,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"461",2015,"1877",-0.0194843956151411,0.000949460600295535,0.0440756118101234,0.0635600074252645,1,0.0431261512098279,0.150162065955198,0.0353302567342167,-1.09869156710495,170.066666666667,14559.5670134424,52540.4536111111,"1",2003,0,2015.1,2015.9,1.8995325425136,"1893","1524",-1.22514652868458,4.06575342465771,225.344444444444,18527.438805,18527.438805,"1",0,8.05882352941176,3.94117647058824,1.43125622974456,-0.814865593605218,-0.482235448934286,0.0440756118101234,0.0635600074252645,0.0431261512098279,-0.181369968943269,-0.568263341356287,-2.75577082049071,-3.14362570926626,-0.659771245850343,0.224594738509543,0.768690946539634,1.40138118125141,"Medium","Medium"
"462",2015,"4890",-0.00416476172219489,-0.0546111661519622,0.0477968005058601,0.051961562228055,0,0.102407966657822,0.655971361318308,0.952843696215149,1.05943980269119,176.566666666667,10205.6344949698,19265.1351801501,"1",2006,1,2015.1,2015.9,0.866382080418409,"1510","2966",0.797845795839562,2.4634328916834,90.4,7875.2043615,7875.2043615,"0",0,4.5,4.5,-0.256231986212341,-0.814865593605218,-0.482235448934286,0.0477968005058601,0.051961562228055,0.102407966657822,-0.637577729121052,-0.256341751057075,-2.95725102165683,-2.27879077001015,0.0624841962552443,-1.70054904445996,-0.581254936930099,0.173752305120934,"High","High"
"463",2015,"4890",-0.00416476172219489,-0.0546111661519622,0.0477968005058601,0.051961562228055,0,0.102407966657822,0.655971361318308,0.952843696215149,1.05943980269119,176.566666666667,10205.6344949698,19265.1351801501,"1",2006,1,2015.1,2015.9,0.866382080418409,"1510","2966",0.797845795839562,2.4634328916834,90.4,7875.2043615,7875.2043615,"0",0,4.5,4.5,-0.256231986212341,0.59793891680929,2.06959380167631,0.0477968005058601,0.051961562228055,0.102407966657822,-0.637577729121052,-0.256341751057075,-2.95725102165683,-2.27879077001015,0.0624841962552443,-1.70054904445996,-0.581254936930099,0.173752305120934,"High","High"
"464",2015,"4890",-0.00416476172219489,-0.0546111661519622,0.0477968005058601,0.051961562228055,0,0.102407966657822,0.655971361318308,0.952843696215149,1.05943980269119,176.566666666667,10205.6344949698,19265.1351801501,"1",2006,1,2015.1,2015.9,0.866382080418409,"1510","2966",0.797845795839562,2.4634328916834,90.4,7875.2043615,7875.2043615,"0",0,4.5,4.5,-0.256231986212341,0.59793891680929,2.06959380167631,0.0477968005058601,0.051961562228055,0.102407966657822,-0.637577729121052,-0.256341751057075,-2.95725102165683,-2.27879077001015,0.0624841962552443,-1.70054904445996,-0.581254936930099,0.173752305120934,"High","High"
"465",2015,"4933",-0.0133703637355483,-0.00434021632012925,0.0400230034431163,0.0533933671786646,1,0.0443632197632455,-0.27522036393085,-0.326441703432534,0.557859023849455,205.444444444444,0,12323.0009046283,"1",2006,1,2015.1,2015.9,0.866382080418409,"3453","1699",-1.17494536165005,4.64657534246589,209.433333333333,28809.382465,28809.382465,"1",0,4.5,4.5,-0.273039637765696,2.0107434272238,2.06959380167631,0.0400230034431163,0.0533933671786646,0.0443632197632455,-1.70693046584574,-0.939450972134512,-2.93006875086807,-3.11534453655403,-0.460769295516328,-0.0817780589736155,0.228984751880669,-0.393545230163185,"Medium","Medium"
"466",2015,"5283",-0.0376084560159576,-0.00579797471916928,0.0494592661184383,0.0870677221343959,0,0.0552572408376075,-0.0185777455563462,-0.0290657873856421,-0.385385603366679,176.777777777778,8613.29025470653,16192.9918854425,"1",2009,0,2015.1,2015.9,-0.166768381676783,"1717","1533",0.903831660247573,9.41095890410975,122.955555555556,10117.375183,10117.375183,"0",0,3.5,2.5,-0.620621871889089,-0.814865593605218,-0.482235448934286,0.0494592661184383,0.0870677221343959,0.0552572408376075,-0.804424550058309,-0.12476187503737,-2.44106904779776,-2.89575589128705,-1.16966098526814,-0.101166474331699,-0.193589148012274,-0.298556658687631,"Medium","Medium"
"467",2015,"5283",-0.0376084560159576,-0.00579797471916928,0.0494592661184383,0.0870677221343959,0,0.0552572408376075,-0.0185777455563462,-0.0290657873856421,-0.385385603366679,176.777777777778,8613.29025470653,16192.9918854425,"1",2009,0,2015.1,2015.9,-0.166768381676783,"1717","1533",0.903831660247573,9.41095890410975,122.955555555556,10117.375183,10117.375183,"0",0,3.5,2.5,-0.620621871889089,-0.814865593605218,-0.482235448934286,0.0494592661184383,0.0870677221343959,0.0552572408376075,-0.804424550058309,-0.12476187503737,-2.44106904779776,-2.89575589128705,-1.16966098526814,-0.101166474331699,-0.193589148012274,-0.298556658687631,"Medium","Medium"
"468",2015,"5291",0.0110189617571309,-0.0184278251087349,0.0569334651992124,0.0459145034420814,0,0.0753612903079472,0.76346818515714,-1.41668639863491,0.170257153238825,163.188888888889,10910.3914513788,24266.2541121751,"1",2008,0,2015.1,2015.9,0.177615105688281,"1043","3696",3.09680396678948,3.87978142076508,125.733333333333,30520.707715,30520.707715,"0",1,6,1,0.183456178423441,-0.814865593605218,-0.482235448934286,0.0569334651992124,0.0459145034420814,0.0753612903079472,-0.563732856425172,0.416839649923493,-3.08097423269622,-2.58546152693986,0.825936785804809,-0.517644462731364,-1.09119471069354,-0.121998185887685,"Low","Low"
"469",2015,"5291",0.0110189617571309,-0.0184278251087349,0.0569334651992124,0.0459145034420814,0,0.0753612903079472,0.76346818515714,-1.41668639863491,0.170257153238825,163.188888888889,10910.3914513788,24266.2541121751,"1",2008,0,2015.1,2015.9,0.177615105688281,"1043","3696",3.09680396678948,3.87978142076508,125.733333333333,30520.707715,30520.707715,"0",1,6,1,0.183456178423441,-0.814865593605218,-0.482235448934286,0.0569334651992124,0.0459145034420814,0.0753612903079472,-0.563732856425172,0.416839649923493,-3.08097423269622,-2.58546152693986,0.825936785804809,-0.517644462731364,-1.09119471069354,-0.121998185887685,"Low","Low"
"470",2015,"5291",0.0110189617571309,-0.0184278251087349,0.0569334651992124,0.0459145034420814,0,0.0753612903079472,0.76346818515714,-1.41668639863491,0.170257153238825,163.188888888889,10910.3914513788,24266.2541121751,"1",2008,0,2015.1,2015.9,0.177615105688281,"1043","3696",3.09680396678948,3.87978142076508,125.733333333333,30520.707715,30520.707715,"0",1,6,1,0.183456178423441,3.4235479376383,2.06959380167631,0.0569334651992124,0.0459145034420814,0.0753612903079472,-0.563732856425172,0.416839649923493,-3.08097423269622,-2.58546152693986,0.825936785804809,-0.517644462731364,-1.09119471069354,-0.121998185887685,"Low","Low"
